observed_at,bar_start,bar_end,bar_timeframe,pair,close,buy_volume,sell_volume,volume,delta,delta_direction,speed_score,prior_speed_score,speed_change_pct,speed_change_ratio,speed_lifecycle,eligible_for_paper_entry,flow_ready,flow_reason,record_type,source_event_key,delta_norm
2026-08-13T04:35:50.263050+00:00,1786595400,1786595700,5m,AVAX/USD,6.494,194.97156103999998,1590.2206286399996,1785.19218968,-1395.2490675999998,DOWN,0.7815679878423071,0.11561838842480039,575.9893460637953,6.759893460637954,SPEED_INCREASING,False,True,,delta_tempo_v4_observation,AVAX/USD|5m|1786595400,0.78156799
2026-08-13T04:41:09.364805+00:00,1786595700,1786596000,5m,LTC/USD,44.87,973.6469444000003,0.65129774,974.29824214,972.9956466600003,UP,0.9986630423584275,0.2634408320234412,279.0843790948723,3.7908437909487227,SPEED_INCREASING,False,True,,delta_tempo_v4_observation,LTC/USD|5m|1786595700,0.99866304
2026-08-13T04:45:27.438654+00:00,1786596000,1786596300,5m,SOL/USD,76.09,48.68738389000001,2.716027,51.40341089,45.97135689000001,UP,0.8943250281265529,0.6057571645458876,47.63754858714603,1.4763754858714604,SPEED_INCREASING,True,True,,delta_tempo_v4_observation,SOL/USD|5m|1786596000,0.89432503
2026-08-13T04:45:42.656661+00:00,1786596000,1786596300,5m,BTC/USD,63627.9,0.21441543999999996,0.00904797,0.22346341,0.20536746999999997,UP,0.9190205680652594,0.4931318057802349,86.36408304898968,1.8636408304898968,SPEED_INCREASING,True,True,,delta_tempo_v4_observation,BTC/USD|5m|1786596000,0.91902057
2026-08-13T04:45:42.656679+00:00,1786596000,1786596300,5m,ETH/USD,1889.1,1.83702944,0.26966080000000003,2.10669024,1.56736864,UP,0.7439957760472655,0.03328786452761473,2135.036060754412,22.35036060754412,SPEED_INCREASING,False,True,,delta_tempo_v4_observation,ETH/USD|5m|1786596000,0.74399578
2026-08-13T04:45:57.863930+00:00,1786596000,1786596300,5m,LINK/USD,8.75626,351.23486961,0.0,351.23486961,351.23486961,UP,1.0,0.044016364247657515,2171.8823262491937,22.718823262491938,SPEED_INCREASING,False,True,,delta_tempo_v4_observation,LINK/USD|5m|1786596000,1.0
2026-08-13T04:50:46.579261+00:00,1786596300,1786596600,5m,AVAX/USD,6.496,1970.8334926599998,0.0,1970.83349266,1970.8334926599998,UP,0.9999999999999999,0.6019885087638596,66.11612770706014,1.6611612770706015,SPEED_INCREASING,False,True,,delta_tempo_v4_observation,AVAX/USD|5m|1786596300,1.0
2026-08-13T04:55:51.035861+00:00,1786596600,1786596900,5m,ETH/USD,1890.46,1.62181378,0.02603637,1.64785015,1.5957774100000002,UP,0.9683995902175936,0.2938970220471595,229.5030291467879,3.295030291467879,SPEED_INCREASING,False,True,,delta_tempo_v4_observation,ETH/USD|5m|1786596600,0.96839959
2026-08-13T04:55:51.035954+00:00,1786596600,1786596900,5m,DOGE/USD,0.0702316,1278.88197279,134.12564412,1413.00761691,1144.75632867,UP,0.8101558087658305,0.056964572508684794,1322.209933449978,14.22209933449978,SPEED_INCREASING,False,True,,delta_tempo_v4_observation,DOGE/USD|5m|1786596600,0.81015581
2026-08-13T04:56:06.236996+00:00,1786596600,1786596900,5m,LTC/USD,44.89,24.896966459999994,3.1953641900000003,28.09233065,21.701602269999995,UP,0.772509854749271,0.06389762959152594,1108.9804577848079,12.089804577848078,SPEED_INCREASING,False,True,,delta_tempo_v4_observation,LTC/USD|5m|1786596600,0.77250985
2026-08-13T05:00:39.729344+00:00,1786596900,1786597200,5m,BTC/USD,63622.1,0.6275424300000001,4.763840759999999,5.39138319,-4.136298329999999,DOWN,0.7672054061510696,0.1502666908778652,410.5625216533477,5.105625216533477,SPEED_INCREASING,True,True,,delta_tempo_v4_observation,BTC/USD|5m|1786596900,0.76720541
2026-08-13T05:00:39.729375+00:00,1786596900,1786597200,5m,XRP/USD,1.00982,13429.292527859998,939.2092447699999,14368.50177263,12490.083283089998,UP,0.8692683120853889,0.4043246899529617,114.99263678073127,2.149926367807313,SPEED_INCREASING,False,True,,delta_tempo_v4_observation,XRP/USD|5m|1786596900,0.86926831
2026-08-13T05:00:54.932761+00:00,1786596900,1786597200,5m,LINK/USD,8.74451,12.66396753,2.82476,15.48872753,9.839207530000001,UP,0.6352495717251475,0.28866421380690643,120.06523196882289,2.200652319688229,SPEED_INCREASING,False,True,,delta_tempo_v4_observation,LINK/USD|5m|1786596900,0.63524957
2026-08-13T05:05:29.107067+00:00,1786597200,1786597500,5m,SOL/USD,76.1,31.94093764,2.1699428099999998,34.11088045,29.770994830000003,UP,0.8727712224736784,0.0832961712143976,947.7927253429644,10.477927253429645,SPEED_INCREASING,True,True,,delta_tempo_v4_observation,SOL/USD|5m|1786597200,0.87277122
2026-08-13T05:05:44.367232+00:00,1786597200,1786597500,5m,ADA/USD,0.182959,5232.61649627,70749.98097579001,75982.59747206,-65517.36447952001,DOWN,0.862268027933788,0.022197752590771964,3784.4834602411484,38.84483460241149,SPEED_INCREASING,False,True,,delta_tempo_v4_observation,ADA/USD|5m|1786597200,0.86226803
2026-08-13T05:05:44.367265+00:00,1786597200,1786597500,5m,LINK/USD,8.74441,11.43587732,4935.84641213,4947.28228945,-4924.41053481,DOWN,0.9953769052781215,0.6352495717251475,56.69068498149098,1.56690684981491,SPEED_INCREASING,False,True,,delta_tempo_v4_observation,LINK/USD|5m|1786597200,0.99537691
2026-08-13T05:10:48.597107+00:00,1786597500,1786597800,5m,AVAX/USD,6.49,166.32204138999998,0.0,166.32204139,166.32204138999998,UP,0.9999999999999998,0.6266101386242531,59.58886369051396,1.5958886369051395,SPEED_INCREASING,False,True,,delta_tempo_v4_observation,AVAX/USD|5m|1786597500,1.0
2026-08-13T05:15:37.456744+00:00,1786597800,1786598100,5m,XRP/USD,1.01014,57945.611220880004,768.96465444,58714.57587532,57176.64656644,UP,0.9738066862282071,0.0783973151878818,1142.1429023359365,12.421429023359366,SPEED_INCREASING,True,True,,delta_tempo_v4_observation,XRP/USD|5m|1786597800,0.97380669
2026-08-13T05:15:52.683088+00:00,1786597800,1786598100,5m,LTC/USD,44.88,26.983387769999997,0.0,26.98338777,26.983387769999997,UP,0.9999999999999999,0.6876077961050614,45.43174258123264,1.4543174258123264,SPEED_INCREASING,False,True,,delta_tempo_v4_observation,LTC/USD|5m|1786597800,1.0
2026-08-13T05:20:56.828851+00:00,1786598100,1786598400,5m,AAVE/USD,88.46,0.0,0.14677,0.14677,-0.14677,DOWN,1.0,0.5466274997185816,82.93993633961456,1.8293993633961456,SPEED_INCREASING,False,True,,delta_tempo_v4_observation,AAVE/USD|5m|1786598100,1.0
2026-08-13T05:25:30.985629+00:00,1786598400,1786598700,5m,BTC/USD,63889.2,3.2700746500000006,0.14673345999999995,3.41680811,3.1233411900000005,UP,0.9141107985721799,0.5416374510930202,68.76801940624884,1.6876801940624884,SPEED_INCREASING,True,True,,delta_tempo_v4_observation,BTC/USD|5m|1786598400,0.9141108
2026-08-13T05:25:46.201527+00:00,1786598400,1786598700,5m,DOGE/USD,0.0702794,1352.62873487,0.0,1352.62873487,1352.62873487,UP,1.0,0.7053298896454566,41.77762982689748,1.4177762982689748,SPEED_INCREASING,False,True,,delta_tempo_v4_observation,DOGE/USD|5m|1786598400,1.0
2026-08-13T05:25:46.201544+00:00,1786598400,1786598700,5m,LINK/USD,8.7767,14.98167879,0.0,14.98167879,14.98167879,UP,1.0,0.4434134324950034,125.52316342181818,2.2552316342181817,SPEED_INCREASING,False,True,,delta_tempo_v4_observation,LINK/USD|5m|1786598400,1.0
2026-08-13T05:26:01.399811+00:00,1786598400,1786598700,5m,DOT/USD,0.7749,8.25477615,0.0,8.25477615,8.25477615,UP,1.0,0.5353210125719619,86.80380118005782,1.8680380118005784,SPEED_INCREASING,False,True,,delta_tempo_v4_observation,DOT/USD|5m|1786598400,1.0
2026-08-13T05:30:35.219512+00:00,1786598700,1786599000,5m,SOL/USD,76.28,107.42930567999998,8.35016347,115.77946915,99.07914220999999,UP,0.8557574407396563,0.3326733145506211,157.23657513546684,2.5723657513546683,SPEED_INCREASING,True,True,,delta_tempo_v4_observation,SOL/USD|5m|1786598700,0.85575744
2026-08-13T05:30:35.219560+00:00,1786598700,1786599000,5m,XRP/USD,1.01191,4807.64067537,1.68225696,4809.32293233,4805.95841841,UP,0.9993004183816848,0.7058912707361497,41.56577079350321,1.415657707935032,SPEED_INCREASING,True,True,,delta_tempo_v4_observation,XRP/USD|5m|1786598700,0.99930042
2026-08-13T05:31:05.741293+00:00,1786598700,1786599000,5m,LTC/USD,44.96,57.674554529999995,0.45848627,58.1330408,57.21606825999999,UP,0.9842263104186353,0.5942141758432937,65.63494282542926,1.6563494282542928,SPEED_INCREASING,False,True,,delta_tempo_v4_observation,LTC/USD|5m|1786598700,0.98422631
2026-08-13T05:35:24.599894+00:00,1786599000,1786599300,5m,BTC/USD,63842.8,1.75310831,0.08154459,1.8346529,1.67156372,UP,0.9111062479447747,0.6608632711991023,37.86607421707965,1.3786607421707966,SPEED_INCREASING,True,True,,delta_tempo_v4_observation,BTC/USD|5m|1786599000,0.91110625
2026-08-13T05:35:39.903719+00:00,1786599000,1786599300,5m,ETH/USD,1895.51,8.61899921,0.8188869400000001,9.43788615,7.80011227,UP,0.8264681461536807,0.4409042166883265,87.44845589397205,1.8744845589397205,SPEED_INCREASING,True,True,,delta_tempo_v4_observation,ETH/USD|5m|1786599000,0.82646815
2026-08-13T05:35:39.903802+00:00,1786599000,1786599300,5m,AVAX/USD,6.507,174.07587381000002,0.0,174.07587381,174.07587381000002,UP,1.0000000000000002,0.30418203587553777,228.75051188399908,3.287505118839991,SPEED_INCREASING,False,True,,delta_tempo_v4_observation,AVAX/USD|5m|1786599000,1.0
2026-08-13T05:40:44.827151+00:00,1786599300,1786599600,5m,LINK/USD,8.79843,75.21145552,454.54545454,529.75691006,-379.33399901999996,DOWN,0.716052951488706,0.3822705143850471,87.31576842661006,1.8731576842661006,SPEED_INCREASING,False,True,,delta_tempo_v4_observation,LINK/USD|5m|1786599300,0.71605295
2026-08-13T05:40:44.827183+00:00,1786599300,1786599600,5m,DOT/USD,0.7749,6.46250929,102.32715015999999,108.78965945,-95.86464086999999,DOWN,0.8811925816723383,0.4934148978342824,78.59059090840307,1.7859059090840308,SPEED_INCREASING,False,True,,delta_tempo_v4_observation,DOT/USD|5m|1786599300,0.88119258
2026-08-13T05:50:38.381598+00:00,1786599900,1786600200,5m,BTC/USD,63824.9,0.96028592,0.17548999999999998,1.13577592,0.7847959200000001,UP,0.6909777766727085,0.10058902934461275,586.9315482759604,6.869315482759604,SPEED_INCREASING,True,True,,delta_tempo_v4_observation,BTC/USD|5m|1786599900,0.69097778
2026-08-13T05:50:38.381649+00:00,1786599900,1786600200,5m,ADA/USD,0.184155,670.7135311899997,0.0,670.71353119,670.7135311899997,UP,0.9999999999999994,0.2269827701361001,340.5620741170768,4.405620741170768,SPEED_INCREASING,True,True,,delta_tempo_v4_observation,ADA/USD|5m|1786599900,1.0
2026-08-13T05:50:38.381699+00:00,1786599900,1786600200,5m,AVAX/USD,6.514,215.38844178000002,23.7432448,239.13168658,191.64519698000004,UP,0.8014211739182726,0.4803525866338433,66.84019118838827,1.6684019118838829,SPEED_INCREASING,False,True,,delta_tempo_v4_observation,AVAX/USD|5m|1786599900,0.80142117
2026-08-13T05:51:39.261273+00:00,1786599900,1786600200,5m,LTC/USD,45.01,33.56181952,0.0,33.56181952,33.56181952,UP,1.0,0.6008446938144758,66.43235935920112,1.664323593592011,SPEED_INCREASING,False,True,,delta_tempo_v4_observation,LTC/USD|5m|1786599900,1.0
2026-08-13T05:58:15.148771+00:00,1786600200,1786600500,5m,SOL/USD,76.46,8.45795806,0.13399,8.59194806,8.323968059999999,UP,0.9688103328687951,0.05558716496797327,1642.8669611536736,17.428669611536733,SPEED_INCREASING,False,True,,delta_tempo_v4_observation,SOL/USD|5m|1786600200,0.96881033
2026-08-13T06:00:32.144742+00:00,1786600500,1786600800,5m,ADA/USD,0.1843,8507.03894766,266.31977388,8773.35872154,8240.719173779999,UP,0.939288981031599,0.6118695807723046,53.511305439637006,1.53511305439637,SPEED_INCREASING,True,True,,delta_tempo_v4_observation,ADA/USD|5m|1786600500,0.93928898
2026-08-13T06:00:47.377353+00:00,1786600500,1786600800,5m,LINK/USD,8.797,31.17038883,0.0,31.17038883,31.17038883,UP,1.0,0.29248566478003285,241.89709801745713,3.418970980174571,SPEED_INCREASING,False,True,,delta_tempo_v4_observation,LINK/USD|5m|1786600500,1.0
2026-08-13T06:05:21.237302+00:00,1786600800,1786601100,5m,SOL/USD,76.41,114.88322701999999,12.390247590000001,127.27347461,102.49297942999999,UP,0.8052972525820162,0.0509479622656463,1480.6270099344483,15.806270099344484,SPEED_INCREASING,True,True,,delta_tempo_v4_observation,SOL/USD|5m|1786600800,0.80529725
2026-08-13T06:05:21.237319+00:00,1786600800,1786601100,5m,BTC/USD,63759.2,0.10952659000000002,7.639668559999997,7.74919515,-7.530141969999997,DOWN,0.9717321378853128,0.42231845764273895,130.09464073847116,2.300946407384712,SPEED_INCREASING,True,True,,delta_tempo_v4_observation,BTC/USD|5m|1786600800,0.97173214
2026-08-13T06:05:36.468912+00:00,1786600800,1786601100,5m,XRP/USD,1.01211,1840.9483216800002,10195.605888270002,12036.55420995,-8354.657566590002,DOWN,0.6941070858704426,0.3153558344611913,120.10282037634589,2.201028203763459,SPEED_INCREASING,True,True,,delta_tempo_v4_observation,XRP/USD|5m|1786600800,0.69410709
2026-08-13T06:06:22.158154+00:00,1786600800,1786601100,5m,DOT/USD,0.7741,6.46250929,0.0,6.46250929,6.46250929,UP,1.0,0.16924064151692728,490.8746215074947,5.908746215074947,SPEED_INCREASING,False,True,,delta_tempo_v4_observation,DOT/USD|5m|1786600800,1.0
2026-08-13T06:06:37.394509+00:00,1786600800,1786601100,5m,LTC/USD,45.01,5.275920080000001,1690.41810035,1695.69402043,-1685.14218027,DOWN,0.9937772734745363,0.06430347422556573,1445.4488041945187,15.454488041945188,SPEED_INCREASING,False,True,,delta_tempo_v4_observation,LTC/USD|5m|1786600800,0.99377727
2026-08-13T06:10:25.649842+00:00,1786601100,1786601400,5m,ADA/USD,0.184572,90636.27973640001,23307.77908864,113944.05882504,67328.50064776001,UP,0.5908908401371086,0.022099564034305713,2573.766954044224,26.737669540442234,SPEED_INCREASING,True,True,,delta_tempo_v4_observation,ADA/USD|5m|1786601100,0.59089084
2026-08-13T06:10:25.649873+00:00,1786601100,1786601400,5m,LINK/USD,8.75941,0.26338531,65.89214756,66.15553287,-65.62876225,DOWN,0.9920373913239404,0.6973092473959437,42.26649008723747,1.4226649008723746,SPEED_INCREASING,True,True,,delta_tempo_v4_observation,LINK/USD|5m|1786601100,0.99203739
2026-08-13T06:15:45.180668+00:00,1786601400,1786601700,5m,SOL/USD,76.39,3.86474841,0.13551843,4.00026684,3.72922998,UP,0.932245304915709,0.034541488804682136,2598.9146593743294,26.989146593743296,SPEED_INCREASING,True,True,,delta_tempo_v4_observation,SOL/USD|5m|1786601400,0.9322453
2026-08-13T06:15:45.180744+00:00,1786601400,1786601700,5m,DOGE/USD,0.070478,6739.13232275,244.5,6983.63232275,6494.63232275,UP,0.9299791315749792,0.5890867332479788,57.867946957057036,1.5786794695705704,SPEED_INCREASING,False,True,,delta_tempo_v4_observation,DOGE/USD|5m|1786601400,0.92997913
